enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,major_Arts,major_Business Degree,major_Humanities,major_No Major,major_Other,major_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd
24168,0.926,0.5,1,0.0,4,17.0,3.0,1.0,50,0,0,0,0,0,1,0,0,0,0,0,1
26833,0.698,0.5,0,0.0,4,1.0,1.0,1.0,47,0,0,0,0,0,1,0,0,0,0,0,1
27522,0.92,1.0,1,0.0,3,21.0,3.0,5.0,11,0,0,0,0,0,1,0,0,1,0,0,0
528,0.92,1.0,1,0.0,3,7.0,2.0,3.0,52,0,0,0,0,0,1,0,0,0,0,1,0
22693,0.698,1.0,1,0.0,4,21.0,3.2533282904689864,3.0,6,0,0,0,0,0,1,0,0,0,0,0,0
14453,0.579,1.0,1,0.0,4,8.0,3.0,3.0,50,0,0,0,0,0,1,0,0,0,0,0,1
31153,0.5579999999999999,1.0,0,0.0,3,8.0,3.2533282904689864,0.0,47,0,0,0,0,0,1,0,0,0,0,0,0
8528,0.92,1.0,1,0.5,3,21.0,2.0,5.0,108,0,0,0,0,0,1,0,0,0,0,1,0
24847,0.624,1.0,1,0.0,3,4.0,5.0,1.0,25,0,0,0,0,0,1,0,0,0,0,0,1
7616,0.92,1.0,1,0.0,3,3.0,3.2533282904689864,2.0,226,0,1,0,0,0,0,0,0,0,0,0,0
29065,0.698,0.5,1,0.0,5,21.0,3.2533282904689864,1.0,9,0,0,1,0,0,0,0,0,0,0,0,0
1709,0.903,1.0,1,0.0,4,12.0,3.0,1.0,14,0,0,0,0,0,1,0,0,0,0,0,1
21472,0.624,0.5,1,0.0,0,4.0,3.2533282904689864,1.0,48,0,0,0,0,0,0,0,0,0,0,0,0
3981,0.92,0.0,1,0.0,5,21.0,2.0,2.0,23,0,0,0,0,0,1,0,0,0,0,0,1
5645,0.624,1.0,1,0.0,4,7.0,3.0,1.0,48,0,0,0,0,0,1,0,0,0,0,0,1
11146,0.92,1.0,1,0.0,3,16.0,3.2533282904689864,0.0,17,0,0,1,0,0,0,0,0,0,0,0,0
9016,0.624,0.5,1,0.0,3,4.0,3.0,0.0,85,0,0,0,0,0,1,1,0,0,0,0,0
15644,0.527,0.5,1,0.0,3,9.0,2.0,4.0,16,0,0,0,0,0,1,0,0,0,0,0,1
30585,0.925,1.0,1,0.0,4,6.0,2.0,3.0,10,0,0,0,0,0,1,0,0,0,0,0,1
25400,0.913,0.5,0,1.0,2,2.0,3.2533282904689864,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0
6980,0.802,1.0,1,0.0,3,12.0,3.2533282904689864,1.0,127,0,0,0,0,0,1,0,0,0,0,0,0
13778,0.887,0.5,1,1.0,2,7.0,3.2533282904689864,0.0,117,0,0,0,0,0,0,0,0,0,0,0,0
15259,0.92,1.0,1,0.0,3,15.0,1.0,5.0,46,0,0,0,0,0,1,0,0,0,0,0,1
18365,0.92,1.0,1,0.0,5,15.0,2.0,4.0,108,0,0,0,0,0,1,0,1,0,0,0,0
25974,0.899,1.0,1,0.0,3,21.0,3.0,1.0,28,0,0,0,0,0,1,0,1,0,0,0,0
8227,0.92,1.0,1,0.0,4,10.0,5.0,1.0,57,0,0,0,0,0,1,0,0,0,0,0,1
635,0.92,1.0,1,0.0,3,10.0,3.0,3.0,258,0,0,0,0,0,1,0,0,0,0,0,1
12671,0.91,1.0,0,1.0,3,1.0,3.2533282904689864,1.0,42,0,0,0,0,0,1,0,0,0,0,0,0
11248,0.926,1.0,1,0.0,3,14.0,1.0,4.0,22,0,0,0,0,0,1,0,0,0,0,0,1
6664,0.884,1.0,1,0.0,3,5.0,0.0,4.0,80,0,0,0,0,0,1,0,0,0,0,0,0
18944,0.843,0.5,1,0.0,3,9.0,3.0,1.0,130,0,0,0,0,0,1,0,0,1,0,0,0
19367,0.925,1.0,1,0.0,3,10.0,1.0,4.0,88,0,0,0,0,0,1,0,0,0,0,0,1
11709,0.698,1.0,1,0.0,3,15.0,3.0,5.0,69,0,0,0,0,0,1,0,0,0,0,0,1
26569,0.92,1.0,1,0.0,3,21.0,3.2533282904689864,3.0,47,0,0,0,0,0,1,0,0,0,0,0,0
7310,0.921,1.0,0,1.0,2,4.0,3.2533282904689864,3.0,21,0,0,0,0,0,0,0,0,0,0,0,0
27177,0.794,1.0,1,0.0,4,21.0,2.0,5.0,30,0,1,0,0,0,0,0,1,0,0,0,0
17627,0.91,1.0,1,0.0,3,8.0,5.0,5.0,55,0,0,0,0,0,1,0,0,0,0,0,1
7763,0.624,1.0,1,0.0,3,3.0,3.2533282904689864,2.0004270082732853,56,0,0,0,0,0,1,0,0,0,0,0,1
10883,0.91,0.0,1,0.0,3,0.0,1.0,1.0,15,0,0,1,0,0,0,0,1,0,0,0,0
10454,0.92,0.0,0,0.0,3,3.0,3.0,3.0,40,0,0,1,0,0,0,0,0,0,0,0,1
15678,0.624,0.5,1,0.5,3,8.0,1.0,2.0,58,0,0,0,0,0,1,0,0,0,0,0,1
17121,0.754,1.0,0,1.0,2,11.0,2.0,5.0,40,0,0,0,0,0,0,0,0,0,0,1,0
4421,0.92,1.0,1,0.0,4,11.0,0.0,1.0,28,0,0,0,0,0,1,0,0,1,0,0,0
16031,0.926,1.0,1,0.0,3,21.0,7.0,5.0,42,0,0,0,0,0,1,0,0,0,0,0,1
20127,0.92,1.0,0,0.0,3,20.0,7.0,5.0,28,0,0,0,0,0,1,0,0,1,0,0,0
8689,0.92,0.0,0,0.0,3,4.0,3.2533282904689864,1.0,36,0,0,0,0,0,1,0,0,0,0,0,1
12964,0.624,0.5,1,0.0,4,17.0,7.0,3.0,134,0,0,0,0,0,1,0,0,0,0,0,1
19712,0.887,0.5,1,0.0,4,15.0,3.2533282904689864,4.0,24,0,0,0,0,0,1,0,0,0,0,1,0
17297,0.698,1.0,1,0.5,3,12.0,7.0,5.0,27,0,0,0,0,0,1,0,0,0,0,0,1
22453,0.698,0.5,1,0.0,4,9.0,5.0,2.0,119,0,0,0,0,0,1,0,0,1,0,0,0
28667,0.92,1.0,0,0.0,3,1.0,3.0,1.0,55,1,0,0,0,0,0,0,0,0,0,0,1
30155,0.897,1.0,0,1.0,0,1.0,3.2533282904689864,0.0,53,0,0,0,0,0,0,0,0,0,0,0,0
27233,0.624,1.0,1,1.0,3,7.0,2.0,1.0,3,0,0,0,0,0,1,0,0,0,0,0,1
27291,0.91,1.0,0,1.0,3,9.0,3.2533282904689864,1.0,23,0,0,0,0,0,1,0,0,0,0,0,0
3409,0.92,1.0,1,0.0,3,21.0,1.0,2.0,61,0,0,0,0,0,1,0,1,0,0,0,0
25235,0.624,1.0,1,0.0,3,11.0,1.0,1.0,136,0,0,0,0,0,1,0,0,0,0,0,1
202,0.855,1.0,0,0.0,4,21.0,1.0,5.0,78,0,0,0,0,0,1,0,1,0,0,0,0
16401,0.698,0.5,1,0.0,2,3.0,0.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,1
30274,0.92,0.5,1,0.5,3,1.0,0.0,0.0,156,0,0,0,0,1,0,0,0,1,0,0,0
26061,0.8270000000000001,1.0,1,0.0,4,4.0,3.0,4.0,48,0,0,0,0,0,1,0,0,1,0,0,0
16190,0.804,1.0,0,0.0,3,3.0,3.2533282904689864,3.0,38,0,0,0,0,0,1,0,0,0,0,0,0
15439,0.743,1.0,1,1.0,4,18.0,1.0,2.0,204,0,0,0,0,0,1,0,1,0,0,0,0
6685,0.91,1.0,1,0.0,3,15.0,3.2533282904689864,5.0,47,0,0,0,0,0,1,0,0,0,0,0,0
20406,0.624,0.5,0,0.5,2,1.0,3.2533282904689864,0.0,232,0,0,0,0,0,0,0,0,0,0,0,0
26517,0.92,0.5,1,0.0,3,3.0,3.2533282904689864,1.0,58,0,0,1,0,0,0,0,0,0,0,0,0
23138,0.754,1.0,1,0.0,3,10.0,3.2533282904689864,0.0,23,0,0,0,0,0,1,0,0,0,0,0,0
32878,0.92,1.0,1,0.0,4,17.0,7.0,3.0,26,0,0,0,0,0,1,0,0,0,0,0,1
30356,0.762,1.0,1,0.0,3,17.0,3.2533282904689864,2.0,17,0,0,0,0,0,1,0,0,0,0,0,0
10196,0.92,0.0,1,0.0,3,16.0,4.0,3.0,46,0,0,0,0,0,1,0,0,0,0,0,1
31332,0.92,0.0,1,0.0,3,5.0,2.0,1.0,31,0,0,0,0,0,1,0,1,0,0,0,0
15840,0.92,0.5,0,0.0,0,6.0,3.2533282904689864,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0
6517,0.682,1.0,0,0.0,3,3.0,3.0,0.0,113,0,0,0,0,0,1,0,0,1,0,0,0
12324,0.92,0.0,1,0.0,3,11.0,6.0,1.0,110,0,0,0,0,0,1,0,0,0,0,0,1
15706,0.698,0.5,0,0.5,3,4.0,5.0,2.0,136,0,0,0,0,0,1,0,0,0,0,0,1
17771,0.624,0.5,1,0.0,3,10.0,7.0,1.0,9,0,0,0,0,0,1,0,0,0,0,0,1
10850,0.55,1.0,1,0.0,3,3.0,1.0,1.0,5,0,0,0,0,0,1,0,0,0,0,0,1
10580,0.926,1.0,1,0.0,5,16.0,3.0,2.0,28,0,0,0,0,0,1,0,0,0,0,1,0
15082,0.926,1.0,1,0.0,3,14.0,2.0,1.0,84,0,0,0,0,0,1,0,1,0,0,0,0
26465,0.55,0.5,0,0.0,3,2.0,0.0,1.0,20,0,0,0,0,0,1,0,0,0,0,0,1
5510,0.743,0.5,0,0.0,4,18.0,3.2533282904689864,2.0004270082732853,17,0,0,1,0,0,0,0,0,0,0,0,0
16316,0.767,0.5,1,1.0,3,21.0,3.0,5.0,46,0,0,0,0,0,1,0,0,0,0,0,1
27421,0.624,0.0,0,0.0,3,3.0,7.0,1.0,43,0,0,0,0,0,1,0,0,0,0,0,1
3236,0.924,1.0,1,0.0,3,10.0,3.0,4.0,114,0,0,0,0,0,1,0,0,0,0,0,1
25961,0.624,1.0,0,0.0,4,2.0,0.0,1.0,95,0,0,0,0,0,1,1,0,0,0,0,0
5034,0.794,1.0,0,0.0,3,0.0,3.2533282904689864,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0
16793,0.92,1.0,1,0.0,3,8.0,2.0,1.0,10,0,0,0,0,0,1,0,0,0,0,0,1
2279,0.624,0.5,1,0.0,3,5.0,2.0,1.0,21,0,0,0,0,0,1,0,0,0,0,0,1
31443,0.512,0.0,1,0.0,4,15.0,3.0,5.0,75,0,0,0,0,0,1,0,0,0,0,0,1
24524,0.926,1.0,0,0.5,2,9.0,3.2533282904689864,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0
32494,0.92,1.0,1,0.0,3,6.0,3.0,3.0,166,0,1,0,0,0,0,0,0,0,0,0,1
18858,0.866,1.0,1,1.0,4,13.0,3.0,2.0,19,0,0,0,0,0,1,0,0,0,0,0,0
32793,0.926,1.0,1,0.0,2,21.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,1
21419,0.624,1.0,1,0.0,4,7.0,2.0,1.0,56,0,0,0,0,0,1,0,0,0,0,0,1
2881,0.804,0.5,1,0.0,4,6.0,4.0,2.0,90,0,0,0,0,0,1,0,0,0,0,0,1
7062,0.924,1.0,1,0.0,3,5.0,1.0,5.0,34,0,0,0,0,0,1,0,0,0,0,0,1
27378,0.91,1.0,0,0.0,1,3.0,3.2533282904689864,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0
8987,0.836,1.0,1,1.0,2,3.0,2.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,1
31786,0.92,1.0,0,0.0,5,21.0,2.0,5.0,14,0,0,0,0,0,1,0,0,0,0,0,1
32433,0.804,1.0,1,0.0,4,6.0,3.0,2.0,82,0,0,0,0,0,1,0,0,0,0,0,1
25512,0.8959999999999999,1.0,1,0.0,4,9.0,3.2533282904689864,1.0,65,0,0,1,0,0,0,0,0,0,0,0,0
20741,0.754,1.0,1,1.0,2,7.0,3.2533282904689864,1.0,76,0,0,0,0,0,0,0,0,0,0,0,0
21497,0.624,0.5,1,0.0,3,6.0,4.0,0.0,11,0,0,0,0,0,1,0,0,0,0,0,1
32798,0.698,0.5,1,1.0,4,2.0,2.0,2.0004270082732853,95,0,0,0,0,0,1,0,0,0,0,0,1
2986,0.92,1.0,0,0.0,5,21.0,3.2533282904689864,5.0,36,0,0,0,0,0,1,0,0,0,0,0,0
23625,0.92,1.0,0,0.0,2,3.0,3.2533282904689864,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0
19479,0.926,0.5,0,0.0,0,21.0,3.2533282904689864,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0
29841,0.624,0.5,0,1.0,2,0.0,3.2533282904689864,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0
32476,0.92,0.5,1,0.0,4,21.0,3.0,5.0,326,0,0,0,0,0,1,0,0,0,0,0,1
15175,0.91,0.0,1,0.0,3,21.0,3.0,5.0,37,0,0,0,0,0,1,0,0,1,0,0,0
8262,0.926,0.0,0,1.0,3,8.0,3.2533282904689864,1.0,146,0,0,0,0,0,1,0,0,0,0,1,0
26704,0.624,1.0,0,1.0,3,2.0,3.2533282904689864,0.0,82,0,0,0,0,0,1,0,0,0,0,0,0
1106,0.91,1.0,1,0.0,3,21.0,0.0,5.0,33,0,0,0,0,0,1,0,0,0,0,0,1
13724,0.926,1.0,0,1.0,4,9.0,2.0,2.0,2,0,0,0,0,0,1,0,0,0,0,1,0
19520,0.555,0.5,1,1.0,3,2.0,3.2533282904689864,1.0,7,0,0,0,0,0,1,0,0,0,0,0,0
31461,0.555,0.5,0,0.5,3,11.0,3.2533282904689864,5.0,140,0,0,0,0,0,1,0,0,0,0,0,0
28635,0.624,0.0,1,0.0,3,8.0,5.0,0.0,163,0,0,0,0,0,1,0,0,0,0,0,1
20018,0.91,1.0,1,0.0,3,15.0,5.0,5.0,24,0,0,0,0,0,1,0,0,0,0,0,1
18000,0.924,1.0,0,0.0,0,4.0,3.2533282904689864,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0
24907,0.698,1.0,1,0.0,3,10.0,5.0,4.0,66,0,0,0,0,0,1,0,0,0,0,0,1
13368,0.682,0.5,1,0.0,3,21.0,7.0,1.0,86,0,0,0,0,0,1,0,0,0,0,0,1
17729,0.92,1.0,0,0.0,2,6.0,3.2533282904689864,1.0,85,0,0,0,0,0,0,0,0,0,0,0,0
17994,0.92,1.0,1,0.0,3,15.0,3.0,4.0,75,0,0,0,0,0,1,0,0,0,0,0,1
4705,0.855,0.0,1,0.0,3,3.0,2.0,3.0,66,0,0,1,0,0,0,0,0,0,0,0,1
24250,0.624,1.0,1,0.0,4,14.0,1.0,5.0,9,0,0,0,0,0,1,0,0,0,0,0,1
4359,0.6659999999999999,0.5,1,0.0,3,21.0,1.0,5.0,13,0,0,0,0,0,1,0,0,0,1,0,0
33349,0.624,1.0,0,0.5,3,2.0,1.0,2.0,20,0,0,0,0,0,1,1,0,0,0,0,0
21317,0.939,1.0,1,0.0,3,14.0,5.0,5.0,41,0,0,0,0,0,1,0,0,0,0,1,0
6485,0.794,0.0,1,0.5,4,5.0,6.0,1.0,304,0,0,0,0,0,1,0,0,0,0,0,1
15093,0.92,1.0,1,0.0,3,9.0,2.0,1.0,18,0,0,0,0,0,1,0,0,0,0,0,1
12939,0.924,1.0,1,0.0,0,21.0,3.2533282904689864,5.0,32,0,0,0,0,0,0,0,0,0,0,0,0
596,0.92,1.0,1,0.0,3,4.0,3.0,1.0,60,0,0,0,0,0,1,0,0,0,0,0,1
22447,0.91,1.0,1,0.0,4,19.0,3.2533282904689864,1.0,15,0,0,0,0,1,0,0,0,0,0,0,0
24751,0.887,1.0,1,0.0,4,21.0,3.2533282904689864,5.0,54,0,1,0,0,0,0,0,0,0,0,0,0
15839,0.91,1.0,1,0.0,3,6.0,1.0,3.0,42,0,0,0,0,0,1,0,0,0,0,0,1
17519,0.727,1.0,1,0.0,3,10.0,1.0,2.0,113,0,0,0,0,0,1,0,0,0,0,0,1
5662,0.624,0.5,1,1.0,3,9.0,3.2533282904689864,2.0,8,0,0,0,0,0,1,0,0,0,0,0,1
31220,0.923,0.5,0,1.0,3,3.0,3.2533282904689864,0.0,102,0,0,0,0,0,1,0,0,0,0,0,0
7883,0.92,0.5,1,0.0,3,21.0,1.0,1.0,33,0,0,0,0,0,1,0,0,0,0,0,1
26273,0.92,0.0,0,1.0,3,10.0,3.2533282904689864,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0
10491,0.769,0.5,1,0.0,3,8.0,2.0,1.0,56,0,0,1,0,0,0,0,0,0,0,0,1
19173,0.92,1.0,1,0.0,4,21.0,3.2533282904689864,2.0,80,0,0,0,0,0,1,0,0,0,0,0,0
14858,0.926,0.5,0,0.5,3,0.0,5.0,2.0004270082732853,7,0,0,0,0,0,1,0,0,0,0,0,1
21272,0.939,1.0,1,0.0,4,21.0,3.2533282904689864,1.0,22,0,0,0,0,0,1,0,0,0,0,0,0
8428,0.92,1.0,0,0.0,3,3.0,2.0,1.0,58,0,0,1,0,0,0,0,0,0,0,0,1
9860,0.92,1.0,1,0.0,3,17.0,1.0,3.0,20,0,0,0,1,0,0,0,0,0,0,0,1
9883,0.92,1.0,1,0.0,3,21.0,3.2533282904689864,2.0,44,0,0,0,0,0,1,0,0,0,0,0,0
11214,0.91,0.0,1,0.0,5,21.0,2.0,1.0,106,0,0,0,0,0,1,0,0,0,0,0,1
1545,0.92,1.0,1,0.0,3,7.0,2.0,4.0,55,0,0,0,0,0,1,0,0,0,0,0,1
27331,0.725,1.0,0,0.0,4,8.0,3.2533282904689864,2.0,10,0,0,0,0,0,1,0,0,0,0,0,0
3263,0.92,1.0,1,0.0,4,21.0,3.2533282904689864,1.0,22,0,0,0,0,0,1,0,0,0,0,0,0
17695,0.92,0.0,1,0.0,5,21.0,7.0,4.0,31,0,0,0,0,0,1,0,0,0,0,1,0
8108,0.754,0.5,1,0.5,2,6.0,2.0,1.0,77,0,0,0,0,0,0,0,0,0,0,0,1
9468,0.92,0.0,1,0.0,4,4.0,2.0,4.0,54,1,0,0,0,0,0,0,0,1,0,0,0
29320,0.91,1.0,0,0.0,3,15.0,7.0,5.0,147,0,0,0,0,0,1,0,0,0,0,0,1
22637,0.91,1.0,0,0.5,4,21.0,7.0,5.0,26,0,0,0,0,0,1,0,0,0,0,0,1
5902,0.7959999999999999,0.5,1,0.5,4,4.0,2.0,1.0,74,0,0,0,0,0,1,0,1,0,0,0,0
17441,0.887,1.0,1,0.0,2,6.0,2.0,2.0,104,0,0,0,0,0,0,0,0,0,0,0,1
24887,0.939,0.5,1,1.0,2,2.0,0.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,1
6702,0.7759999999999999,0.0,0,1.0,3,1.0,3.0,1.0,34,0,0,0,0,1,0,0,0,0,0,0,0
22683,0.893,1.0,1,0.0,4,5.0,2.0,2.0,65,0,0,0,0,0,1,0,0,0,0,0,1
30362,0.682,1.0,0,1.0,3,2.0,3.2533282904689864,0.0,13,0,0,0,0,0,1,0,0,0,0,0,1
25189,0.926,0.0,1,0.0,3,19.0,1.0,4.0,70,0,0,0,0,0,1,0,0,0,0,0,1
29679,0.897,1.0,1,0.0,4,5.0,0.0,1.0,76,0,0,0,0,0,1,0,0,0,0,0,1
24855,0.789,1.0,1,0.0,3,10.0,3.0,1.0,4,0,0,0,0,0,1,0,0,0,0,1,0
7473,0.887,1.0,1,1.0,3,5.0,1.0,1.0,34,0,0,0,0,0,1,0,0,0,0,1,0
29012,0.55,1.0,1,0.0,3,4.0,1.0,1.0,35,0,0,0,0,0,1,0,0,0,0,0,0
32560,0.897,1.0,1,0.0,0,7.0,2.0,3.0,180,0,0,0,0,0,0,0,1,0,0,0,0
18460,0.624,0.5,1,0.0,3,3.0,2.0,1.0,38,0,0,0,0,0,1,0,0,0,0,0,1
27602,0.624,1.0,0,0.0,3,11.0,7.0,3.0,34,0,0,0,0,0,1,0,0,0,0,0,1
18913,0.923,1.0,1,0.0,4,21.0,2.0,4.0,12,0,0,0,0,0,1,0,0,0,0,0,1
4462,0.624,1.0,1,0.0,3,15.0,5.0,2.0,166,0,0,0,0,0,1,0,0,0,0,0,1
21031,0.92,0.0,1,0.0,3,1.0,3.2533282904689864,1.0,35,0,0,1,0,0,0,0,0,0,0,0,0
26328,0.924,1.0,1,0.0,3,17.0,3.2533282904689864,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0
19589,0.754,0.0,1,0.0,3,12.0,3.0,1.0,222,0,0,0,0,0,1,0,0,0,0,0,0
11930,0.804,1.0,1,0.0,3,21.0,2.0,5.0,67,0,0,0,0,0,1,0,0,0,0,0,1
19236,0.527,0.5,0,1.0,3,1.0,3.2533282904689864,1.0,192,0,0,0,0,0,1,0,0,0,0,0,0
22530,0.624,1.0,1,0.0,3,7.0,6.0,4.0,41,0,0,0,0,0,1,0,0,0,0,0,1
13800,0.91,1.0,0,0.0,3,2.0,1.0,1.0,140,0,0,0,0,0,1,0,0,0,0,0,1
9338,0.802,0.5,1,1.0,3,8.0,3.0,1.0,4,0,0,0,0,0,1,0,0,1,0,0,0
24701,0.92,0.5,1,0.0,3,15.0,7.0,5.0,16,0,0,0,0,0,1,0,0,0,0,0,1
12564,0.887,0.5,0,0.0,3,15.0,3.2533282904689864,5.0,12,0,0,0,0,1,0,0,0,0,0,0,0
15724,0.743,0.5,1,1.0,4,1.0,3.2533282904689864,1.0,78,0,0,0,0,0,1,0,0,0,0,0,0
21069,0.6890000000000001,0.5,0,1.0,2,3.0,3.2533282904689864,2.0004270082732853,26,0,0,0,0,0,0,0,0,0,0,0,0
27343,0.926,1.0,1,0.0,2,13.0,2.0,5.0,83,0,0,0,0,0,0,0,0,0,0,0,1
31446,0.92,1.0,1,0.0,4,21.0,3.0,5.0,98,0,0,0,0,0,1,0,0,0,0,0,1
11337,0.91,1.0,0,0.0,2,9.0,3.2533282904689864,0.0,37,0,0,0,0,0,0,0,0,0,0,0,0
3566,0.899,1.0,1,0.0,3,16.0,7.0,1.0,27,0,0,0,0,0,1,0,0,0,0,0,1
22935,0.897,0.5,0,0.0,3,3.0,3.2533282904689864,2.0004270082732853,92,0,0,0,0,0,0,0,0,0,0,0,0
9418,0.92,1.0,1,0.0,3,21.0,0.0,1.0,27,0,0,0,0,0,1,0,1,0,0,0,0
32572,0.893,1.0,1,0.5,3,9.0,1.0,2.0,38,0,0,0,1,0,0,0,0,0,0,0,1
1122,0.762,1.0,1,0.0,3,17.0,6.0,2.0,27,0,0,0,0,0,1,0,0,0,0,0,1
31957,0.727,0.5,0,0.0,3,15.0,3.0,3.0,18,0,0,0,0,0,1,0,1,0,0,0,0
10844,0.92,1.0,1,0.0,3,21.0,3.0,2.0,51,0,0,0,0,0,1,0,0,0,0,0,1
662,0.92,0.5,1,0.0,3,10.0,2.0,2.0,188,1,0,0,0,0,0,0,0,1,0,0,0
10187,0.92,1.0,1,0.0,3,4.0,3.0,1.0,72,0,0,0,0,0,1,0,0,0,0,0,1
13711,0.91,0.5,1,0.0,4,11.0,0.0,1.0,79,0,0,0,0,0,1,1,0,0,0,0,0
11103,0.794,1.0,1,1.0,3,6.0,1.0,0.0,62,0,0,0,0,0,1,0,0,0,0,0,1
7790,0.91,1.0,1,0.0,3,9.0,2.0,1.0,9,0,0,0,0,0,1,0,0,0,0,0,1
2880,0.698,1.0,1,0.0,2,12.0,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1
6514,0.92,1.0,1,0.0,3,13.0,3.0,1.0,19,0,0,0,0,0,1,0,1,0,0,0,0
4140,0.865,1.0,1,0.0,2,21.0,2.0,0.0,156,0,0,0,0,0,0,0,0,0,0,0,1
29852,0.92,1.0,0,1.0,3,6.0,3.2533282904689864,2.0,42,0,0,0,0,0,1,0,0,0,0,0,0
18720,0.91,1.0,1,0.0,3,12.0,0.0,5.0,57,0,0,0,0,0,1,0,0,0,0,0,1
21642,0.527,1.0,1,0.5,4,8.0,2.0,5.0,37,0,0,0,0,0,1,0,0,0,0,0,1
23368,0.624,1.0,0,1.0,2,7.0,3.2533282904689864,1.0,38,0,0,0,0,0,0,0,0,0,0,0,0
4367,0.92,1.0,1,0.0,3,14.0,3.2533282904689864,1.0,70,0,0,0,0,0,1,0,0,0,0,0,0
29682,0.92,1.0,1,0.0,3,8.0,3.2533282904689864,2.0,55,1,0,0,0,0,0,0,0,0,0,0,0
4348,0.92,1.0,1,0.0,4,7.0,4.0,1.0,20,0,0,0,0,0,1,0,0,0,0,0,1
33055,0.903,1.0,1,0.0,3,14.0,7.0,3.0,40,0,0,0,0,0,1,0,0,0,0,0,1
32504,0.624,0.5,1,1.0,3,1.0,2.0,2.0004270082732853,27,0,0,0,0,0,1,0,0,0,0,0,1
17338,0.924,1.0,0,1.0,2,3.0,3.2533282904689864,1.0,103,0,0,0,0,0,0,0,0,0,0,0,0
33197,0.624,1.0,0,1.0,3,4.0,3.2533282904689864,0.0,22,0,0,0,0,0,1,0,0,0,0,0,1
14918,0.926,1.0,0,0.0,2,3.0,1.0,1.0,85,0,0,0,0,0,0,0,0,0,0,0,1
19265,0.92,1.0,0,0.0,2,7.0,3.2533282904689864,1.0,41,0,0,0,0,0,0,0,0,0,0,0,0
23985,0.91,1.0,1,0.0,3,12.0,3.2533282904689864,1.0,3,0,0,0,0,0,1,0,0,0,0,0,0
32774,0.92,0.5,1,0.0,3,13.0,6.0,1.0,98,0,0,0,0,0,1,0,0,0,0,0,1
986,0.6659999999999999,1.0,1,0.0,3,16.0,2.0,1.0,31,0,0,0,0,0,1,0,1,0,0,0,0
20868,0.924,1.0,1,0.0,5,9.0,3.0,1.0,11,0,0,0,0,0,1,0,0,0,0,0,1
17880,0.926,1.0,1,0.0,3,6.0,3.2533282904689864,2.0,12,0,0,1,0,0,0,0,0,0,0,0,0
15448,0.897,1.0,1,0.0,4,11.0,4.0,1.0,166,0,0,0,0,0,1,0,0,0,0,0,0
24367,0.897,0.5,1,0.0,4,16.0,2.0,5.0,46,1,0,0,0,0,0,0,0,0,0,0,1
33360,0.92,1.0,1,0.0,4,17.0,3.2533282904689864,5.0,65,0,0,0,0,0,1,0,0,0,0,0,0
28749,0.92,1.0,1,0.0,3,3.0,3.0,1.0,82,0,0,0,0,0,1,0,1,0,0,0,0
6584,0.926,1.0,0,1.0,3,7.0,3.2533282904689864,0.0,44,0,0,0,0,0,1,0,0,0,0,0,0
19308,0.939,1.0,1,0.0,3,21.0,0.0,2.0,65,0,0,0,0,0,1,0,0,0,0,0,1
19228,0.92,1.0,1,0.0,3,5.0,7.0,4.0,25,0,0,1,0,0,0,0,0,0,0,0,1
14437,0.698,0.5,0,1.0,3,4.0,3.2533282904689864,2.0004270082732853,17,0,0,0,0,0,1,0,0,0,0,0,0
15152,0.762,1.0,0,0.0,3,3.0,3.2533282904689864,1.0,31,0,0,0,0,0,1,0,0,0,0,0,0
32358,0.836,1.0,1,0.0,3,21.0,1.0,1.0,60,0,0,0,0,0,1,0,0,0,0,0,1
32183,0.926,1.0,1,1.0,2,5.0,3.2533282904689864,1.0,94,0,0,0,0,0,0,0,0,0,0,0,1
8299,0.92,0.5,0,0.5,3,10.0,7.0,4.0,9,0,0,0,0,0,1,0,0,0,0,0,1
21706,0.8959999999999999,1.0,1,0.0,3,11.0,3.0,1.0,67,0,0,0,0,0,1,0,0,0,0,0,1
25660,0.624,1.0,1,0.0,4,16.0,7.0,4.0,10,0,0,0,0,0,1,0,0,0,0,0,1
24714,0.92,1.0,1,0.0,3,21.0,3.2533282904689864,1.0,19,0,0,0,0,1,0,0,0,0,0,0,0
